,Unnamed: 0,Date,AveragePrice,Total Volume,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,TotalValue
5483,,2016-07-17,1.15,,10320500.0,10628900.0,953632.0,10753200.0,8737860.0,1624820.0,390479.0,conventional,2016.0,TotalUS,32656100.0
5484,,2016-07-10,1.1,,11457100.0,11677500.0,1266430.0,11166500.0,8984510.0,1727670.0,454344.0,conventional,2016.0,TotalUS,35567600.0
5485,,2016-07-03,1.06,,12508900.0,13315900.0,1761340.0,12407000.0,9967540.0,1887770.0,551694.0,conventional,2016.0,TotalUS,39993200.0
5486,,2016-06-26,1.04,,12189000.0,12029900.0,1624940.0,10773100.0,8834970.0,1609570.0,328589.0,conventional,2016.0,TotalUS,36617000.0
5487,,2016-06-19,1.02,,13488900.0,12842700.0,1642740.0,10515700.0,8223280.0,1975350.0,317019.0,conventional,2016.0,TotalUS,38489900.0
5488,,2016-06-12,1.04,,12291700.0,11534000.0,1607340.0,10147800.0,8039870.0,1796510.0,311440.0,conventional,2016.0,TotalUS,35580800.0
5489,,2016-06-05,0.97,,13808900.0,13396700.0,1770950.0,11254800.0,8492740.0,2441020.0,321033.0,conventional,2016.0,TotalUS,40231300.0
5490,,2016-05-29,0.94,,13682600.0,13829600.0,1583500.0,10923400.0,8085660.0,2657600.0,180121.0,conventional,2016.0,TotalUS,40019100.0
5491,,2016-05-22,0.93,,11712000.0,12981200.0,1640830.0,10624000.0,7835770.0,2563220.0,224992.0,conventional,2016.0,TotalUS,36958000.0
5492,,2016-05-15,0.89,,12447600.0,14437200.0,1753850.0,11276400.0,7987030.0,3143280.0,146047.0,conventional,2016.0,TotalUS,39915000.0
5493,,2016-05-08,0.82,,14223300.0,17896400.0,1993650.0,12211200.0,8747760.0,3342780.0,120650.0,conventional,2016.0,TotalUS,46324500.0
5494,,2016-05-01,0.84,,13748900.0,15899900.0,1414360.0,11804400.0,8376120.0,3365580.0,62734.9,conventional,2016.0,TotalUS,42867600.0
5495,,2016-04-24,0.87,,12913700.0,14382200.0,1599860.0,10711900.0,7835840.0,2801100.0,75010.6,conventional,2016.0,TotalUS,39607700.0
5496,,2016-04-17,0.9,,11954500.0,12896400.0,1896150.0,10720900.0,8128710.0,2467000.0,125169.0,conventional,2016.0,TotalUS,37467900.0
5497,,2016-04-10,0.9,,12879800.0,11538100.0,1666280.0,10499800.0,7808770.0,2613290.0,77737.0,conventional,2016.0,TotalUS,36584000.0
5498,,2016-04-03,0.94,,11321000.0,11512600.0,1731910.0,9102950.0,6830380.0,2213380.0,59188.8,conventional,2016.0,TotalUS,33668500.0
5499,,2016-03-27,0.94,,11249200.0,12745300.0,1880230.0,10055500.0,7745110.0,2228010.0,82386.1,conventional,2016.0,TotalUS,35930200.0
5500,,2016-03-20,0.93,,11134400.0,13727500.0,1773090.0,9700550.0,7248860.0,2374050.0,77638.8,conventional,2016.0,TotalUS,36335500.0
5501,,2016-03-13,0.93,,11661700.0,13104900.0,1800070.0,9807880.0,7231160.0,2521120.0,55589.0,conventional,2016.0,TotalUS,36374500.0
5502,,2016-03-06,0.95,,11824200.0,12196600.0,1686480.0,9357290.0,7502570.0,1747900.0,106815.0,conventional,2016.0,TotalUS,35064500.0
5503,,2016-02-28,0.91,,11907400.0,13210900.0,1560170.0,10123400.0,7251670.0,2802240.0,69494.9,conventional,2016.0,TotalUS,36801800.0
5504,,2016-02-21,0.94,,10015800.0,12003800.0,1375260.0,9409900.0,7213490.0,2150750.0,45654.0,conventional,2016.0,TotalUS,32804700.0
5505,,2016-02-14,0.88,,11913100.0,13188000.0,1811090.0,9564300.0,7102420.0,2387460.0,74421.6,conventional,2016.0,TotalUS,36476400.0
5506,,2016-02-07,0.76,,16573600.0,20470600.0,2546440.0,12698100.0,9083370.0,3373080.0,241661.0,conventional,2016.0,TotalUS,52288700.0
5507,,2016-01-31,0.93,,11098100.0,13278100.0,1643700.0,8701400.0,6684520.0,1823890.0,193000.0,conventional,2016.0,TotalUS,34721200.0
5508,,2016-01-24,0.95,,7020460.0,14054400.0,1440380.0,10271900.0,7438490.0,2668370.0,165015.0,conventional,2016.0,TotalUS,32787100.0
5509,,2016-01-17,0.94,,10036600.0,13832300.0,1419410.0,9138080.0,6846320.0,2228420.0,63337.4,conventional,2016.0,TotalUS,34426300.0
5510,,2016-01-10,0.93,,11441300.0,13226100.0,1282610.0,9314350.0,6735380.0,2528090.0,50874.1,conventional,2016.0,TotalUS,35264300.0
5511,,2016-01-03,0.86,,11616500.0,16054100.0,1560070.0,8911430.0,6464900.0,2287450.0,159084.0,conventional,2016.0,TotalUS,38142100.0
5512,,2016-12-25,0.92,,1951250.0,1240720.0,114035.0,2414070.0,1681100.0,731388.0,1584.51,conventional,2016.0,West,5720080.0
5513,,2016-12-18,0.88,,2112070.0,1168210.0,89996.9,2248150.0,1571420.0,673464.0,3263.94,conventional,2016.0,West,5618430.0
5514,,2016-12-11,0.84,,1687190.0,1545120.0,86234.3,3330280.0,2543800.0,778605.0,7878.49,conventional,2016.0,West,6648830.0
5515,,2016-12-04,0.93,,2142010.0,1164210.0,81114.6,2532200.0,1534020.0,992336.0,5841.8,conventional,2016.0,West,5919530.0
5516,,2016-11-27,1.09,,1525330.0,938769.0,86789.7,1636670.0,1068040.0,565542.0,3089.37,conventional,2016.0,West,4187550.0
5517,,2016-11-20,1.1,,2005350.0,913022.0,105452.0,1920550.0,1357080.0,562176.0,1290.39,conventional,2016.0,West,4944370.0
5518,,2016-11-13,1.18,,1740720.0,1032250.0,107496.0,1983630.0,1239000.0,742515.0,2118.79,conventional,2016.0,West,4864100.0
5519,,2016-11-06,1.26,,1493570.0,867974.0,119470.0,1764680.0,1168750.0,593226.0,2710.98,conventional,2016.0,West,4245700.0
5520,,2016-10-30,1.26,,1398730.0,762971.0,113343.0,1577390.0,1029900.0,545280.0,2213.45,conventional,2016.0,West,3852440.0
5521,,2016-10-23,1.17,,1301890.0,1138470.0,116103.0,2203550.0,1441560.0,758232.0,3763.84,conventional,2016.0,West,4760020.0
5522,,2016-10-16,1.15,,1613260.0,1052990.0,102563.0,2539410.0,1566290.0,970944.0,2172.5,conventional,2016.0,West,5308230.0
5523,,2016-10-09,1.13,,1941980.0,1006690.0,98555.0,2327570.0,1433090.0,893083.0,1402.06,conventional,2016.0,West,5374800.0
5524,,2016-10-02,1.03,,1560250.0,1206950.0,110878.0,3201510.0,1755950.0,1442470.0,3094.42,conventional,2016.0,West,6079590.0
5525,,2016-09-25,1.08,,1763860.0,1029360.0,107713.0,2437200.0,1445590.0,987092.0,4512.36,conventional,2016.0,West,5338130.0
5526,,2016-09-18,1.04,,1966750.0,1200620.0,103658.0,2203080.0,1276040.0,922978.0,4066.32,conventional,2016.0,West,5474120.0
5527,,2016-09-11,0.96,,2364730.0,1265510.0,102420.0,2365120.0,1494930.0,867613.0,2573.5,conventional,2016.0,West,6097780.0
5528,,2016-09-04,0.92,,2858770.0,1348830.0,111325.0,2357780.0,1344670.0,1012170.0,940.95,conventional,2016.0,West,6676700.0
5529,,2016-08-28,0.96,,2276320.0,1334700.0,93943.3,2409220.0,1478210.0,928605.0,2413.11,conventional,2016.0,West,6114190.0
5530,,2016-08-21,0.93,,2887140.0,1153540.0,91408.9,2158080.0,1621160.0,535022.0,1896.45,conventional,2016.0,West,6290160.0
5531,,2016-08-14,1.0,,2524280.0,1212030.0,122057.0,2268690.0,1560890.0,706938.0,862.27,conventional,2016.0,West,6127060.0
5532,,2016-08-07,0.95,,2858870.0,1399000.0,94460.7,2244430.0,1668010.0,571941.0,4478.95,conventional,2016.0,West,6596770.0
5533,,2016-07-31,1.1,,1874230.0,1254400.0,95280.9,2239890.0,1730970.0,505626.0,3292.0,conventional,2016.0,West,5463800.0
5534,,2016-07-24,1.08,,1812630.0,1301290.0,96068.4,2346060.0,1664870.0,664225.0,16968.9,conventional,2016.0,West,5556040.0
5535,,2016-07-17,1.02,,1883580.0,1304620.0,95086.4,2504100.0,1822960.0,665248.0,15892.9,conventional,2016.0,West,5787380.0
5536,,2016-07-10,1.01,,2293690.0,1475920.0,111309.0,2606450.0,1823300.0,762671.0,20484.6,conventional,2016.0,West,6487360.0
5537,,2016-07-03,0.97,,2313260.0,1738560.0,137805.0,2628020.0,2009090.0,606174.0,12752.2,conventional,2016.0,West,6817640.0
5538,,2016-06-26,0.87,,2645560.0,1532440.0,135484.0,2548750.0,1853710.0,687802.0,7236.25,conventional,2016.0,West,6862240.0
5539,,2016-06-19,0.86,,2805280.0,1600270.0,140268.0,2419020.0,1643600.0,767884.0,7538.5,conventional,2016.0,West,6964850.0
5540,,2016-06-12,0.92,,2213960.0,1516390.0,162975.0,2322720.0,1528940.0,787096.0,6682.59,conventional,2016.0,West,6216040.0
5541,,2016-06-05,0.82,,2492770.0,2070560.0,147906.0,2926190.0,1971340.0,949755.0,5092.25,conventional,2016.0,West,7637420.0
5542,,2016-05-29,0.79,,2670890.0,1834690.0,164102.0,2898450.0,1761130.0,1132670.0,4652.04,conventional,2016.0,West,7568130.0
5543,,2016-05-22,0.83,,2319080.0,1642960.0,150383.0,2529690.0,1385580.0,1139280.0,4829.67,conventional,2016.0,West,6642110.0
5544,,2016-05-15,0.77,,2693390.0,1778720.0,155510.0,2859000.0,1826970.0,1026240.0,5790.26,conventional,2016.0,West,7486620.0
5545,,2016-05-08,0.75,,2987240.0,2488060.0,152314.0,3079250.0,1953250.0,1118630.0,7359.49,conventional,2016.0,West,8706860.0
5546,,2016-05-01,0.79,,2324810.0,2013820.0,131269.0,2688400.0,1975170.0,706418.0,6809.06,conventional,2016.0,West,7158300.0
5547,,2016-04-24,0.78,,2621910.0,1746410.0,130994.0,2246870.0,1582300.0,658731.0,5833.32,conventional,2016.0,West,6746180.0
5548,,2016-04-17,0.77,,2283530.0,2074920.0,168335.0,3065690.0,1944100.0,1112780.0,8816.17,conventional,2016.0,West,7592470.0
5549,,2016-04-10,0.79,,2750670.0,1941320.0,177613.0,2406250.0,1619230.0,780039.0,6977.44,conventional,2016.0,West,7275840.0
5550,,2016-04-03,0.79,,2376640.0,1623270.0,159784.0,2486040.0,1644830.0,840392.0,816.53,conventional,2016.0,West,6645740.0
5551,,2016-03-27,0.78,,2701810.0,1651030.0,190076.0,2538490.0,1771850.0,765593.0,1043.96,conventional,2016.0,West,7081400.0
5552,,2016-03-20,0.78,,2557840.0,1955450.0,167407.0,2257590.0,1216120.0,1040870.0,611.85,conventional,2016.0,West,6938290.0
5553,,2016-03-13,0.81,,2302280.0,1773670.0,179006.0,2470530.0,1608840.0,860619.0,1066.09,conventional,2016.0,West,6725480.0
5554,,2016-03-06,0.8,,2817150.0,1691670.0,171164.0,2223310.0,1665450.0,556980.0,882.83,conventional,2016.0,West,6903290.0
5555,,2016-02-28,0.78,,2394790.0,1865700.0,251938.0,2681460.0,1557230.0,1123470.0,762.56,conventional,2016.0,West,7193900.0
5556,,2016-02-21,0.77,,2022750.0,2166530.0,123948.0,2734390.0,1670970.0,1062370.0,1053.71,conventional,2016.0,West,7047620.0
5557,,2016-02-14,0.78,,2645970.0,1680250.0,155261.0,2293240.0,1225070.0,1064260.0,3914.67,conventional,2016.0,West,6774730.0
5558,,2016-02-07,0.69,,3353160.0,2960080.0,281618.0,3123580.0,1921220.0,1187480.0,14884.1,conventional,2016.0,West,9718440.0
5559,,2016-01-31,0.85,,2168770.0,1735400.0,186797.0,2240990.0,1438470.0,781447.0,21068.8,conventional,2016.0,West,6331950.0
5560,,2016-01-24,0.78,,1121790.0,2113200.0,121729.0,2761390.0,1345680.0,1407890.0,7823.85,conventional,2016.0,West,6118110.0
5561,,2016-01-17,0.81,,2091960.0,2079270.0,181520.0,2868820.0,1515060.0,1352290.0,1475.01,conventional,2016.0,West,7221570.0
5562,,2016-01-10,0.77,,2530750.0,2193260.0,175472.0,2538770.0,1418300.0,1118950.0,1516.44,conventional,2016.0,West,7438250.0
5563,,2016-01-03,0.73,,2204870.0,2638890.0,156195.0,2707750.0,1383710.0,1320160.0,3875.64,conventional,2016.0,West,7707710.0
5564,,2016-12-25,0.73,,484144.0,69977.4,15999.0,297872.0,130112.0,167620.0,140.0,conventional,2016.0,WestTexNewMexico,867993.0
5565,,2016-12-18,0.76,,388322.0,66773.3,12379.2,323315.0,142224.0,180678.0,413.33,conventional,2016.0,WestTexNewMexico,790790.0
5566,,2016-12-11,0.79,,308697.0,68324.9,12632.7,386799.0,167338.0,219187.0,273.33,conventional,2016.0,WestTexNewMexico,776454.0
5567,,2016-12-04,0.85,,353340.0,66386.4,10869.1,268576.0,105843.0,162658.0,75.56,conventional,2016.0,WestTexNewMexico,699172.0
5568,,2016-11-27,0.8,,415840.0,45217.6,9805.34,203322.0,104487.0,98716.8,118.06,conventional,2016.0,WestTexNewMexico,674184.0
5569,,2016-11-20,0.99,,407046.0,40680.1,11622.6,210703.0,109832.0,100871.0,0.0,conventional,2016.0,WestTexNewMexico,670051.0
5570,,2016-11-13,0.96,,429759.0,39757.9,14195.7,207108.0,114356.0,92752.9,0.0,conventional,2016.0,WestTexNewMexico,690821.0
5571,,2016-11-06,0.99,,389129.0,47289.9,17719.3,189492.0,106572.0,82920.1,0.0,conventional,2016.0,WestTexNewMexico,643631.0
5572,,2016-10-30,1.11,,230697.0,55531.6,17669.8,170583.0,77112.5,93470.5,0.0,conventional,2016.0,WestTexNewMexico,474481.0
5573,,2016-10-23,1.0,,326068.0,68190.0,17487.7,208644.0,92147.4,115578.0,918.06,conventional,2016.0,WestTexNewMexico,620389.0
5574,,2016-10-16,0.87,,490768.0,72347.9,13559.5,326050.0,204703.0,121347.0,0.0,conventional,2016.0,WestTexNewMexico,902725.0
5575,,2016-10-09,1.05,,432642.0,61267.9,11748.4,227171.0,153534.0,73637.2,0.0,conventional,2016.0,WestTexNewMexico,732830.0
5576,,2016-10-02,1.14,,326742.0,61488.4,15371.6,201432.0,131472.0,69960.8,0.0,conventional,2016.0,WestTexNewMexico,605034.0
5577,,2016-09-25,1.07,,334016.0,61710.2,14663.8,188233.0,117477.0,70580.9,175.0,conventional,2016.0,WestTexNewMexico,598623.0
5578,,2016-09-18,0.95,,471618.0,85785.5,12900.0,179628.0,104714.0,74913.3,0.0,conventional,2016.0,WestTexNewMexico,749932.0
5579,,2016-09-11,0.73,,689424.0,117339.0,12243.9,193032.0,111107.0,81825.5,100.0,conventional,2016.0,WestTexNewMexico,1012040.0
5580,,2016-09-04,0.88,,570194.0,87177.0,13318.7,192349.0,112529.0,79499.9,320.0,conventional,2016.0,WestTexNewMexico,863039.0
5581,,2016-08-28,0.93,,472159.0,93803.4,12234.1,211027.0,134565.0,76391.5,70.0,conventional,2016.0,WestTexNewMexico,789224.0
5582,,2016-08-21,0.92,,484478.0,87640.9,12142.0,223752.0,142739.0,81012.9,0.0,conventional,2016.0,WestTexNewMexico,808013.0
5583,,2016-08-14,0.93,,449883.0,89651.6,15309.5,244143.0,159059.0,85083.1,0.0,conventional,2016.0,WestTexNewMexico,798987.0
5584,,2016-08-07,0.95,,500098.0,81237.1,15436.5,219758.0,152301.0,67457.4,0.0,conventional,2016.0,WestTexNewMexico,816530.0
5585,,2016-07-31,1.06,,404008.0,76077.5,15442.6,212715.0,144484.0,65764.7,2466.67,conventional,2016.0,WestTexNewMexico,708243.0
5586,,2016-07-24,1.03,,432573.0,85761.9,17101.3,262557.0,169488.0,81989.4,11080.0,conventional,2016.0,WestTexNewMexico,797994.0
5587,,2016-07-17,0.95,,449794.0,85497.7,16431.2,251112.0,178907.0,68996.7,3208.05,conventional,2016.0,WestTexNewMexico,802834.0
5588,,2016-07-10,0.87,,571522.0,102689.0,16968.4,287874.0,187139.0,87776.2,12958.0,conventional,2016.0,WestTexNewMexico,979054.0
5589,,2016-07-03,0.86,,581533.0,106150.0,20212.3,318422.0,212682.0,91214.8,14526.1,conventional,2016.0,WestTexNewMexico,1026320.0
5590,,2016-06-26,0.8,,558420.0,101284.0,23127.3,346014.0,243994.0,95170.9,6849.44,conventional,2016.0,WestTexNewMexico,1028850.0
5591,,2016-06-19,0.79,,633115.0,111121.0,25373.5,278538.0,167775.0,94639.3,16124.2,conventional,2016.0,WestTexNewMexico,1048150.0
5592,,2016-06-12,0.82,,552199.0,94429.9,56434.4,213895.0,110853.0,87748.5,15293.3,conventional,2016.0,WestTexNewMexico,916959.0
5593,,2016-06-05,0.75,,625920.0,125188.0,41083.4,238201.0,106610.0,121451.0,10140.0,conventional,2016.0,WestTexNewMexico,1030390.0
5594,,2016-05-29,0.77,,556578.0,134448.0,37522.4,257285.0,107016.0,144258.0,6011.11,conventional,2016.0,WestTexNewMexico,985834.0
5595,,2016-05-22,0.8,,497605.0,111206.0,50440.5,198590.0,97204.0,93102.9,8283.33,conventional,2016.0,WestTexNewMexico,857842.0
5596,,2016-05-15,0.7,,581143.0,136712.0,20624.9,162737.0,97314.3,61552.9,3870.0,conventional,2016.0,WestTexNewMexico,901217.0
5597,,2016-05-08,0.74,,623287.0,183589.0,33224.0,212841.0,124984.0,83560.2,4296.67,conventional,2016.0,WestTexNewMexico,1052940.0
5598,,2016-05-01,0.73,,489364.0,148534.0,32607.6,255700.0,173262.0,75381.4,7056.67,conventional,2016.0,WestTexNewMexico,926206.0
5599,,2016-04-24,0.77,,475419.0,155178.0,32786.1,195911.0,97308.0,96326.1,2276.67,conventional,2016.0,WestTexNewMexico,859293.0
5600,,2016-04-17,0.73,,538759.0,154217.0,51745.5,199617.0,92473.2,107004.0,140.0,conventional,2016.0,WestTexNewMexico,944338.0
5601,,2016-04-10,0.77,,567764.0,128899.0,32940.6,168152.0,97395.8,70756.6,0.0,conventional,2016.0,WestTexNewMexico,897756.0
5602,,2016-04-03,0.73,,552528.0,80391.3,29032.6,114281.0,82969.8,31311.2,0.0,conventional,2016.0,WestTexNewMexico,776233.0
5603,,2016-03-27,0.71,,638259.0,112685.0,30073.3,155583.0,99134.3,56448.6,0.0,conventional,2016.0,WestTexNewMexico,936601.0
5604,,2016-03-20,0.7,,572667.0,148116.0,71017.0,140577.0,86992.6,53584.5,0.0,conventional,2016.0,WestTexNewMexico,932377.0
5605,,2016-03-13,0.72,,563342.0,136620.0,36476.4,149760.0,88060.0,61699.9,0.0,conventional,2016.0,WestTexNewMexico,886198.0
5606,,2016-03-06,0.77,,548260.0,108856.0,38919.3,118579.0,89574.1,29004.8,0.0,conventional,2016.0,WestTexNewMexico,814615.0
5607,,2016-02-28,0.73,,532850.0,112139.0,53843.0,125241.0,84429.0,40794.9,16.67,conventional,2016.0,WestTexNewMexico,824072.0
5608,,2016-02-21,0.7,,531995.0,140945.0,27799.9,140173.0,88186.6,50489.7,1496.67,conventional,2016.0,WestTexNewMexico,840913.0
5609,,2016-02-14,0.7,,621735.0,151510.0,30289.2,159513.0,89653.9,56745.4,13113.3,conventional,2016.0,WestTexNewMexico,963047.0
5610,,2016-02-07,0.68,,755962.0,197734.0,74916.3,170068.0,100404.0,41471.6,28192.2,conventional,2016.0,WestTexNewMexico,1198680.0
5611,,2016-01-31,0.79,,512430.0,88819.8,38529.1,149053.0,94019.4,16913.9,38120.0,conventional,2016.0,WestTexNewMexico,788832.0
5612,,2016-01-24,1.12,,45720.4,99167.1,16034.4,135481.0,94434.3,24812.3,16234.4,conventional,2016.0,WestTexNewMexico,296403.0
5613,,2016-01-17,0.83,,440675.0,120098.0,26636.1,125527.0,89810.7,28507.8,7208.89,conventional,2016.0,WestTexNewMexico,712937.0
5614,,2016-01-10,0.74,,486987.0,152838.0,16273.9,124938.0,82660.5,40944.3,1333.33,conventional,2016.0,WestTexNewMexico,781037.0
5615,,2016-01-03,0.76,,419120.0,178471.0,35241.3,128929.0,94218.8,32476.6,2233.33,conventional,2016.0,WestTexNewMexico,761760.0
5616,,2017-12-31,1.47,,2622.7,101136.0,20.25,9735.94,5556.98,4178.96,0.0,conventional,2017.0,Albany,113514.0
5617,,2017-12-24,1.45,,2811.71,58592.2,19.06,15616.1,6863.18,8752.91,0.0,conventional,2017.0,Albany,77039.1
5618,,2017-12-17,1.43,,2578.95,50811.5,79.18,17207.9,8914.13,8293.78,0.0,conventional,2017.0,Albany,70677.6
5619,,2017-12-10,1.29,,3220.05,75147.6,104.36,13853.6,7268.21,6585.35,0.0,conventional,2017.0,Albany,92325.5
5620,,2017-12-03,1.39,,3772.0,126551.0,136.0,9511.0,7061.0,2450.0,0.0,conventional,2017.0,Albany,139970.0
5621,,2017-11-26,1.5,,2413.0,49076.0,62.0,11426.0,5059.0,6368.0,0.0,conventional,2017.0,Albany,62977.0
5622,,2017-11-19,1.65,,2695.0,80596.0,43.0,13940.0,7536.0,6404.0,0.0,conventional,2017.0,Albany,97273.0
5623,,2017-11-12,1.26,,4509.0,96748.0,213.0,12115.0,8006.0,4109.0,0.0,conventional,2017.0,Albany,113586.0
5624,,2017-11-05,1.62,,2483.36,55509.3,33.88,13050.4,9877.42,3172.97,0.0,conventional,2017.0,Albany,71076.9
5625,,2017-10-29,1.67,,2959.76,57585.5,57.94,8829.04,5050.91,3778.13,0.0,conventional,2017.0,Albany,69432.2
5626,,2017-10-22,1.56,,3758.8,57340.3,35.48,8569.51,5101.64,3467.87,0.0,conventional,2017.0,Albany,69704.1
5627,,2017-10-15,1.65,,3383.35,63355.4,62.45,6773.72,3882.02,2891.7,0.0,conventional,2017.0,Albany,73574.9
5628,,2017-10-08,1.78,,3679.82,45843.8,42.63,5802.41,2148.2,3654.21,0.0,conventional,2017.0,Albany,55368.6
5629,,2017-10-01,1.69,,4411.02,57416.2,77.85,9299.99,5069.66,4230.33,0.0,conventional,2017.0,Albany,71205.1
5630,,2017-09-24,1.64,,2508.62,56023.2,74.82,9933.04,5391.35,4541.69,0.0,conventional,2017.0,Albany,68539.6
5631,,2017-09-17,1.41,,3986.2,66934.6,33.59,9154.86,5289.78,3851.75,13.33,conventional,2017.0,Albany,80109.3
5632,,2017-09-10,1.78,,3368.35,87155.1,136.96,8985.46,4559.36,3672.77,753.33,conventional,2017.0,Albany,99645.9
5633,,2017-09-03,1.76,,4738.38,59299.0,121.57,10138.7,4615.19,3646.8,1876.67,conventional,2017.0,Albany,74297.6
5634,,2017-08-27,1.61,,2156.2,59831.8,71.46,13412.1,9395.94,3709.46,306.67,conventional,2017.0,Albany,75471.6
5635,,2017-08-20,1.61,,1553.71,59028.1,130.14,13908.3,8599.25,4155.77,1153.33,conventional,2017.0,Albany,74620.3
5636,,2017-08-13,1.52,,1947.26,118605.0,186.67,12331.3,8301.97,3132.71,896.66,conventional,2017.0,Albany,133070.0
5637,,2017-08-06,1.53,,2456.91,76509.1,336.06,13636.1,5918.21,6844.59,873.33,conventional,2017.0,Albany,92938.2
5638,,2017-07-30,1.61,,1915.81,73287.7,321.62,8074.87,5552.63,1932.24,590.0,conventional,2017.0,Albany,83600.0
5639,,2017-07-23,1.49,,1905.52,72533.3,940.58,9037.23,3250.3,4896.93,890.0,conventional,2017.0,Albany,84416.6
5640,,2017-07-16,1.39,,2468.78,86707.7,2546.08,10739.1,4950.13,4788.96,1000.0,conventional,2017.0,Albany,102462.0
5641,,2017-07-09,1.52,,2899.46,81929.0,494.51,16008.4,8213.25,5210.17,2585.0,conventional,2017.0,Albany,101331.0
5642,,2017-07-02,1.56,,2808.47,79968.2,741.19,14764.2,6549.32,6584.85,1630.0,conventional,2017.0,Albany,98282.1
5643,,2017-06-25,1.53,,2224.67,74282.6,129.85,12665.9,4686.34,6874.6,1105.0,conventional,2017.0,Albany,89303.0
5644,,2017-06-18,1.58,,2454.01,82154.4,723.07,11747.8,3875.12,6697.71,1175.0,conventional,2017.0,Albany,97079.3
5645,,2017-06-11,1.65,,1989.84,76736.9,364.68,12857.9,2704.43,8235.11,1918.33,conventional,2017.0,Albany,91949.3
5646,,2017-06-04,1.7,,1923.04,72573.1,100.07,10246.8,2834.14,6342.63,1070.0,conventional,2017.0,Albany,84843.0
5647,,2017-05-28,1.8,,2345.65,106690.0,105.74,12727.6,6141.75,6029.14,556.67,conventional,2017.0,Albany,121869.0
5648,,2017-05-21,1.38,,2307.02,86817.5,334.01,10798.3,5338.56,5203.08,256.67,conventional,2017.0,Albany,100257.0
5649,,2017-05-14,1.77,,2804.86,80469.5,196.39,13279.9,5727.85,7552.09,0.0,conventional,2017.0,Albany,96750.7
5650,,2017-05-07,1.47,,2473.53,87791.9,121.07,36806.8,9600.81,27206.0,0.0,conventional,2017.0,Albany,127193.0
5651,,2017-04-30,1.13,,2573.11,99451.5,81.89,22819.9,10547.4,12272.5,0.0,conventional,2017.0,Albany,124926.0
5652,,2017-04-23,1.34,,4437.5,61512.8,84.45,23292.3,8236.01,15056.3,0.0,conventional,2017.0,Albany,89327.1
5653,,2017-04-16,1.62,,4362.98,71957.7,161.28,14005.1,7179.98,6825.08,0.0,conventional,2017.0,Albany,90487.0
5654,,2017-04-09,1.54,,3708.13,87775.9,44.28,13907.8,7121.61,6786.23,0.0,conventional,2017.0,Albany,105436.0
5655,,2017-04-02,1.62,,4530.8,68015.4,97.26,19977.7,6332.44,13645.2,0.0,conventional,2017.0,Albany,92621.1
5656,,2017-03-26,1.16,,3184.29,100854.0,70.17,18843.0,7252.7,11590.3,0.0,conventional,2017.0,Albany,122952.0
5657,,2017-03-19,1.6,,2332.96,72033.1,140.57,18267.9,8302.27,9965.66,0.0,conventional,2017.0,Albany,92774.6
5658,,2017-03-12,1.54,,2046.8,67162.6,89.32,26414.5,10990.1,15424.5,0.0,conventional,2017.0,Albany,95713.3
5659,,2017-03-05,1.18,,3123.26,90784.5,57.86,13388.6,13277.3,111.35,0.0,conventional,2017.0,Albany,107354.0
5660,,2017-02-26,1.4,,3190.28,73959.8,71.2,11149.8,10910.4,239.45,0.0,conventional,2017.0,Albany,88371.1
5661,,2017-02-19,1.67,,2702.57,81691.5,125.48,10955.5,10784.1,171.41,0.0,conventional,2017.0,Albany,95475.1
5662,,2017-02-12,1.42,,3808.43,81070.4,175.6,12161.5,11650.9,510.56,0.0,conventional,2017.0,Albany,97215.9
5663,,2017-02-05,1.49,,5666.6,165530.0,2119.02,10233.4,10047.3,186.11,0.0,conventional,2017.0,Albany,183549.0
5664,,2017-01-29,1.31,,3844.62,78315.1,484.56,12780.3,12393.8,382.06,4.36,conventional,2017.0,Albany,95424.6
5665,,2017-01-22,1.59,,4119.94,111173.0,2191.71,11194.5,11060.2,125.5,8.82,conventional,2017.0,Albany,128679.0
5666,,2017-01-15,1.55,,3327.65,71956.8,607.03,12634.8,12574.7,60.09,0.0,conventional,2017.0,Albany,88526.3
5667,,2017-01-08,1.55,,3355.47,75641.2,56.91,12674.6,12606.7,67.9,0.0,conventional,2017.0,Albany,91728.2
5668,,2017-01-01,1.47,,4845.77,117027.0,200.36,7874.69,7866.86,7.83,0.0,conventional,2017.0,Albany,129948.0
5669,,2017-12-31,0.95,,341061.0,41818.3,961.18,265512.0,173990.0,88882.3,2639.39,conventional,2017.0,Atlanta,649353.0
5670,,2017-12-24,1.11,,212414.0,30834.7,1112.56,200421.0,130079.0,66147.0,4194.44,conventional,2017.0,Atlanta,444782.0
5671,,2017-12-17,1.0,,231133.0,33481.8,915.94,218795.0,153468.0,62336.1,2991.22,conventional,2017.0,Atlanta,484327.0
5672,,2017-12-10,0.99,,274346.0,38433.9,1302.16,229538.0,158483.0,67567.7,3486.54,conventional,2017.0,Atlanta,543619.0
5673,,2017-12-03,1.07,,263807.0,32457.0,1390.0,207280.0,137581.0,66640.0,3058.0,conventional,2017.0,Atlanta,504933.0
5674,,2017-11-26,1.12,,211077.0,27773.0,903.0,172460.0,113141.0,55576.0,3743.0,conventional,2017.0,Atlanta,412213.0
